"technology.increase","kpi_expenditure","kpi_final_gap","kpi_failure_count","behavior_importance_tendency","behavior_knowledge_tendency","behavior_target_tendency","behavior_price_tendency","behavior_sq_investment","behavior_centralized"
"2",12690,0.05,120,"0.5","1","0.25","12",FALSE,FALSE
"2",13815,0.05,120,"0.5","1","0.25","18",FALSE,TRUE
"2",23278,0.06,149,"0.75","0.75","0.25","18",TRUE,FALSE
"2",22686,0.05,12,"1","0.5","0.5","6",TRUE,FALSE
"2",18305,0.05,120,"1","0.5","0.5","6",FALSE,FALSE
"2",43592,0.05,36,"0.75","0.75","1","6",TRUE,TRUE
"2",53433,0.05,36,"0.75","0.75","1","15",FALSE,FALSE
"2",48453,0.04,60,"0.5","1","0.25","6",FALSE,TRUE
"2",42639,0.05,108,"0.5","1","0.75","6",FALSE,FALSE
"2",11735,0.05,24,"1","0.5","0.75","3",TRUE,TRUE
"2",33749,0.05,36,"0.5","1","0.75","15",FALSE,FALSE
"2",47795,0.05,60,"1","0.5","0.5","12",TRUE,TRUE
"2",17016,0.08,136,"1","0.5","1","15",TRUE,FALSE
"2",29455,0.04,84,"0.75","0.75","0.5","9",FALSE,TRUE
"2",42742,0.04,36,"0.75","0.75","0.25","15",FALSE,TRUE
"2",14643,0.04,36,"0.5","1","0.75","9",FALSE,TRUE
"2",21867,0.04,72,"0.75","0.75","0.25","6",FALSE,TRUE
"2",26162,0.05,36,"0.5","1","1","18",FALSE,FALSE
"2",19567,0.06,134,"1","0.5","0.75","3",FALSE,FALSE
"2",13782,0.07,72,"1","0.5","1","12",TRUE,FALSE
"2",61065,0.05,72,"0.5","1","0.5","3",TRUE,FALSE
"2",31384,0.05,24,"0.5","1","1","3",TRUE,TRUE
"2",53298,0.04,41,"0.75","0.75","1","9",FALSE,TRUE
"2",37238,0.06,72,"0.5","1","1","6",TRUE,FALSE
"2",36842,0.06,180,"0.5","1","0.75","12",TRUE,FALSE
"2",17819,0.06,156,"1","0.5","0.75","3",FALSE,FALSE
"2",51254,0.06,136,"0.75","0.75","1","15",FALSE,TRUE
"0.5",43492,-0.05,192,"0.5","1","0.5","15",TRUE,FALSE
"0.5",41134,-0.22,240,"0.5","1","0.75","3",FALSE,TRUE
"0.5",14200,-0.01,216,"1","0.5","0.25","12",FALSE,FALSE
"0.5",24489,-0.16,240,"0.5","1","0.25","12",FALSE,FALSE
"0.5",37910,-0.03,156,"0.75","0.75","0.5","3",FALSE,FALSE
"0.5",62411,-0.07,216,"0.75","0.75","0.75","18",FALSE,FALSE
"0.5",35638,-0.19,240,"0.75","0.75","1","18",TRUE,TRUE
"0.5",34484,-0.12,240,"0.75","0.75","1","9",TRUE,FALSE
"0.5",50840,-0.04,216,"0.5","1","0.25","9",FALSE,TRUE
"0.5",26926,-0.02,228,"0.5","1","0.25","12",FALSE,FALSE
"0.5",40493,-0.13,240,"0.5","1","0.75","12",FALSE,FALSE
"0.5",44047,-0.02,156,"1","0.5","0.5","6",FALSE,TRUE
"0.5",34060,-0.05,228,"0.75","0.75","0.75","9",TRUE,FALSE
"0.5",44572,-0.14,240,"0.75","0.75","0.75","9",FALSE,TRUE
"0.5",49849,-0.06,228,"1","0.5","0.5","18",FALSE,TRUE
"0.5",40906,0,128,"1","0.5","0.75","6",TRUE,FALSE
"0.5",53805,-0.03,240,"0.5","1","0.5","9",FALSE,FALSE
"0.5",14283,-0.03,156,"1","0.5","0.25","15",FALSE,TRUE
"0.5",53289,-0.13,240,"0.5","1","0.75","18",TRUE,TRUE
"0.5",16271,-0.09,240,"0.5","1","0.25","3",TRUE,TRUE
"0.5",38699,-0.03,168,"0.5","1","0.25","9",TRUE,TRUE
"0.5",36155,-0.03,148,"0.5","1","0.75","18",FALSE,TRUE
"0.5",19444,-0.03,175,"1","0.5","0.25","12",FALSE,TRUE
"0.5",53476,-0.04,240,"0.5","1","0.25","3",FALSE,TRUE
"0.5",50151,-0.01,144,"0.75","0.75","1","3",TRUE,TRUE
"0.5",21757,-0.1,240,"0.5","1","0.75","6",FALSE,TRUE
"0.5",18410,-0.02,144,"1","0.5","0.75","9",FALSE,TRUE
"0.5",34948,-0.18,240,"0.75","0.75","0.5","15",TRUE,FALSE
"0.5",24041,-0.03,166,"1","0.5","0.25","9",FALSE,TRUE
"0.5",39708,-0.14,240,"0.75","0.75","1","9",TRUE,TRUE
"0.5",16891,-0.04,156,"0.5","1","0.25","3",FALSE,TRUE
"0.5",54867,-0.15,240,"1","0.5","0.25","18",FALSE,FALSE
"0.5",53343,-0.11,240,"1","0.5","0.5","15",FALSE,FALSE
"0.5",45026,-0.15,228,"1","0.5","0.25","18",TRUE,TRUE
"0.5",55890,-0.09,240,"0.5","1","0.75","3",FALSE,TRUE
"0.5",34982,-0.1,228,"1","0.5","1","3",TRUE,TRUE
"0.5",23805,-0.11,240,"1","0.5","0.75","3",FALSE,FALSE
"0.5",63913,-0.03,156,"0.75","0.75","0.25","12",FALSE,FALSE
"0.5",39901,-0.03,144,"0.5","1","0.5","3",FALSE,FALSE
"0.5",37343,-0.16,240,"0.75","0.75","0.75","15",TRUE,FALSE
"0.5",44044,-0.05,228,"1","0.5","0.25","18",TRUE,FALSE
"0.5",16077,-0.02,204,"1","0.5","0.25","12",FALSE,FALSE
"0.5",37562,-0.1,240,"0.75","0.75","0.25","9",FALSE,TRUE
"0.5",42335,-0.14,240,"0.75","0.75","0.5","15",FALSE,TRUE
"0.5",42602,-0.19,240,"1","0.5","0.5","3",FALSE,FALSE
"0.5",16199,-0.04,156,"0.5","1","0.5","9",FALSE,TRUE
"0.5",46074,-0.12,240,"0.75","0.75","1","15",TRUE,FALSE
"0.5",25808,-0.19,240,"0.5","1","1","6",TRUE,TRUE
"0.5",23172,-0.17,240,"0.75","0.75","0.25","3",FALSE,FALSE
"0.5",19085,-0.02,144,"0.5","1","0.75","3",TRUE,TRUE
"0.5",19103,-0.23,240,"0.5","1","0.75","9",TRUE,FALSE
"0.5",20535,-0.18,240,"0.5","1","1","9",FALSE,FALSE
"0.5",36183,-0.13,240,"0.75","0.75","0.5","6",TRUE,FALSE
"0.5",30491,-0.16,240,"0.75","0.75","1","9",TRUE,TRUE
"0.5",27271,-0.02,204,"1","0.5","0.25","6",FALSE,TRUE
"0.5",15338,-0.25,240,"1","0.5","0.25","15",TRUE,TRUE
"0.5",40786,-0.04,240,"0.75","0.75","0.25","12",FALSE,FALSE
"0.5",42517,-0.19,240,"0.5","1","1","15",FALSE,TRUE
"0.5",27983,-0.01,192,"0.75","0.75","0.5","12",FALSE,TRUE
"0.5",29365,-0.1,240,"0.5","1","0.5","3",FALSE,TRUE
"0.5",27478,-0.11,240,"1","0.5","0.5","3",TRUE,FALSE
"0.5",44094,-0.08,240,"0.5","1","0.75","9",FALSE,FALSE
"0.5",29588,0,204,"1","0.5","0.25","18",TRUE,FALSE
"0.5",49088,-0.1,240,"1","0.5","0.5","9",TRUE,FALSE
"0.5",34786,-0.02,144,"0.5","1","0.25","18",TRUE,TRUE
"0.5",35308,-0.02,144,"0.75","0.75","1","15",FALSE,TRUE
"0.5",29224,-0.13,240,"0.5","1","1","6",TRUE,TRUE
"0.5",37353,-0.18,240,"1","0.5","1","3",TRUE,FALSE
"0.5",44335,-0.03,144,"1","0.5","0.25","3",FALSE,TRUE
"0.5",49514,-0.21,240,"0.75","0.75","1","18",TRUE,TRUE
"0.5",47519,-0.1,240,"0.5","1","0.5","18",FALSE,TRUE
"0.5",31539,-0.02,240,"0.75","0.75","0.25","6",FALSE,FALSE
"0.5",32347,-0.15,240,"0.75","0.75","0.25","18",TRUE,TRUE
"0.5",42240,-0.02,120,"1","0.5","0.25","18",FALSE,FALSE
"0.5",18392,0,144,"1","0.5","0.5","18",TRUE,FALSE
"0.5",19845,-0.03,192,"0.5","1","0.25","3",TRUE,TRUE
"0.5",19252,-0.02,240,"0.75","0.75","0.25","6",TRUE,FALSE
"0.5",36587,-0.05,215,"1","0.5","1","9",FALSE,TRUE
"0.5",49567,-0.11,240,"0.75","0.75","1","12",TRUE,TRUE
"0.5",56766,-0.16,240,"0.5","1","1","18",FALSE,FALSE
"0.5",21352,-0.01,132,"1","0.5","0.5","3",TRUE,FALSE
"0.5",30206,-0.16,240,"0.75","0.75","1","15",TRUE,TRUE
"0.5",25487,-0.19,240,"1","0.5","1","6",TRUE,TRUE
"0.5",46888,-0.04,240,"1","0.5","0.5","9",TRUE,FALSE
"0.5",57301,-0.01,144,"1","0.5","0.75","18",FALSE,TRUE
"0.5",27969,-0.08,240,"0.5","1","0.5","15",TRUE,FALSE
"0.5",29781,-0.1,240,"1","0.5","1","12",FALSE,TRUE
"0.5",47760,-0.04,216,"0.75","0.75","0.75","18",FALSE,FALSE
"0.5",29507,-0.03,156,"1","0.5","0.25","18",FALSE,TRUE
"0.5",20766,-0.11,240,"0.75","0.75","0.75","18",FALSE,FALSE
"0.5",43576,-0.15,240,"0.75","0.75","0.5","18",TRUE,FALSE
"0.5",25804,-0.11,240,"0.5","1","0.5","9",FALSE,TRUE
"0.5",43802,-0.03,228,"0.5","1","0.5","12",FALSE,FALSE
"0.5",32069,-0.01,240,"1","0.5","0.25","6",TRUE,TRUE
"0.5",23625,-0.07,240,"1","0.5","1","18",TRUE,FALSE
"0.5",47122,-0.2,240,"0.5","1","0.75","6",TRUE,TRUE
"0.5",18679,-0.11,240,"0.75","0.75","1","15",FALSE,FALSE
"0.5",19626,-0.16,240,"0.75","0.75","0.75","9",FALSE,FALSE
"0.5",56294,-0.15,240,"0.5","1","0.25","12",TRUE,FALSE
"1",23684,-0.03,240,"0.75","0.75","0.5","15",FALSE,TRUE
"0.5",40376,0,180,"1","0.5","0.5","3",TRUE,FALSE
"1",47770,0,240,"0.5","1","1","6",TRUE,FALSE
"1",38700,-0.01,240,"0.75","0.75","0.25","9",TRUE,FALSE
"1",28163,0.07,108,"1","0.5","0.25","15",TRUE,FALSE
"1",19290,0.03,156,"0.5","1","0.5","18",FALSE,TRUE
"1",42579,-0.04,120,"0.75","0.75","0.25","18",TRUE,TRUE
"1",21879,0.04,60,"1","0.5","0.5","12",FALSE,TRUE
"1",38959,-0.02,84,"1","0.5","0.5","18",TRUE,TRUE
"1",26504,0.03,132,"0.5","1","0.25","6",FALSE,TRUE
"1",23625,-0.01,204,"1","0.5","0.5","6",TRUE,TRUE
"1",48275,0.06,144,"0.5","1","0.25","12",TRUE,TRUE
"1",32037,-0.08,240,"1","0.5","0.5","3",FALSE,FALSE
"1",42979,0.04,156,"0.75","0.75","0.25","9",TRUE,TRUE
"1",59998,0.06,130,"0.5","1","1","15",TRUE,FALSE
"1",27720,0.03,72,"1","0.5","0.75","15",FALSE,TRUE
"1",22440,0.05,72,"0.75","0.75","0.25","15",FALSE,TRUE
"1",62635,0.04,72,"1","0.5","0.5","6",FALSE,TRUE
"1",48098,-0.01,240,"0.5","1","0.25","12",TRUE,FALSE
"1",33980,0.05,48,"0.75","0.75","0.5","18",TRUE,TRUE
"1",20925,0.03,156,"0.5","1","0.25","18",FALSE,FALSE
"1",39952,0,219,"0.75","0.75","1","15",FALSE,FALSE
"1",53342,0,228,"1","0.5","0.75","12",FALSE,TRUE
"1",17209,0.04,216,"0.5","1","0.75","6",TRUE,TRUE
"1",43308,0.03,84,"1","0.5","0.25","3",FALSE,FALSE
"1",14523,0.05,48,"0.5","1","0.75","18",TRUE,TRUE
"1",43433,-0.02,204,"0.5","1","0.25","12",TRUE,FALSE
"1",18196,0.04,204,"0.5","1","0.75","18",FALSE,TRUE
"1",40973,-0.03,240,"1","0.5","0.75","12",TRUE,FALSE
"1",31190,-0.07,240,"1","0.5","0.25","15",TRUE,FALSE
"1",26466,-0.01,204,"0.75","0.75","0.25","9",TRUE,FALSE
"1",22441,0.07,192,"0.75","0.75","1","15",FALSE,FALSE
"1",32530,-0.09,240,"0.75","0.75","1","6",TRUE,FALSE
"1",24731,-0.03,180,"1","0.5","0.25","9",FALSE,FALSE
"1",28893,0.05,180,"0.75","0.75","0.5","9",TRUE,TRUE
"1",23762,-0.06,240,"0.5","1","1","6",TRUE,FALSE
"1",40288,-0.05,240,"0.75","0.75","0.75","3",TRUE,FALSE
"1",21208,-0.02,240,"0.75","0.75","0.25","18",TRUE,TRUE
"1",21324,-0.02,230,"0.5","1","0.5","12",FALSE,FALSE
"1",54340,0.01,216,"0.75","0.75","1","3",TRUE,TRUE
"1",31525,0.05,74,"0.75","0.75","0.75","6",FALSE,FALSE
"1",33620,0.06,144,"0.5","1","0.75","12",TRUE,TRUE
"1",42588,0,228,"0.75","0.75","0.5","9",TRUE,FALSE
"1",34188,0.05,48,"1","0.5","0.25","3",TRUE,FALSE
"1",20507,0,204,"1","0.5","0.25","18",TRUE,FALSE
"1",30342,0.04,36,"1","0.5","1","3",FALSE,TRUE
"1",21854,0.03,156,"1","0.5","0.25","18",FALSE,TRUE
"1",32373,0.04,37,"0.5","1","0.75","15",FALSE,TRUE
"1",41133,0.03,60,"0.75","0.75","1","3",FALSE,TRUE
"1",62105,-0.07,240,"0.5","1","1","12",FALSE,FALSE
"1",44275,-0.13,229,"1","0.5","0.25","18",TRUE,FALSE
"1",33314,-0.05,240,"1","0.5","0.75","15",TRUE,TRUE
"1",18490,-0.01,180,"0.75","0.75","0.75","9",TRUE,TRUE
"1",18665,0.06,36,"0.75","0.75","1","6",TRUE,TRUE
"1",26463,-0.03,72,"1","0.5","0.25","9",TRUE,TRUE
"1",53204,0.05,132,"0.75","0.75","0.25","15",TRUE,TRUE
"1",52828,-0.03,132,"0.75","0.75","0.25","3",TRUE,TRUE
"1",54599,0.05,144,"0.75","0.75","0.5","3",TRUE,TRUE
"1",30126,-0.09,240,"0.75","0.75","0.25","6",TRUE,FALSE
"1",37642,0.03,156,"0.5","1","0.25","12",FALSE,FALSE
"1",20429,0.05,132,"0.5","1","1","6",FALSE,FALSE
"1",43543,0.05,108,"0.5","1","0.25","9",FALSE,FALSE
"1",53434,0.04,45,"0.5","1","1","18",TRUE,TRUE
"1",54423,0.03,168,"0.5","1","0.25","12",FALSE,FALSE
"1",34507,0.04,48,"0.5","1","0.75","3",TRUE,FALSE
"1",24032,0.04,132,"0.5","1","0.25","12",TRUE,TRUE
"1",43695,0.01,215,"1","0.5","0.5","15",TRUE,TRUE
"1",57831,0.05,36,"0.5","1","1","6",FALSE,FALSE
"1",41994,0.04,36,"1","0.5","0.5","15",TRUE,TRUE
"1",32492,0.02,204,"0.75","0.75","1","9",TRUE,FALSE
"1",32246,-0.04,228,"1","0.5","1","6",FALSE,FALSE
"1",19428,0.04,168,"1","0.5","0.25","18",TRUE,TRUE
"1",50362,-0.06,240,"0.75","0.75","1","15",FALSE,FALSE
"1",49000,-0.02,192,"0.75","0.75","0.5","9",TRUE,TRUE
"1",34515,-0.01,240,"1","0.5","0.5","3",TRUE,TRUE
"1",60842,0.03,192,"0.5","1","0.25","9",FALSE,TRUE
"1",13083,-0.13,240,"0.75","0.75","0.25","9",TRUE,FALSE
"1",48399,0.03,48,"0.5","1","0.75","6",FALSE,FALSE
"1",51938,-0.02,96,"1","0.5","0.5","15",TRUE,TRUE
"1",30998,-0.04,216,"0.75","0.75","1","12",FALSE,TRUE
"1",43224,-0.04,240,"0.75","0.75","1","9",TRUE,FALSE
"1",37836,0,220,"1","0.5","1","3",FALSE,FALSE
"1",28007,-0.07,240,"0.5","1","1","15",FALSE,FALSE
"1",29310,0.06,72,"1","0.5","0.25","18",TRUE,TRUE
"1",45273,0.07,120,"0.5","1","1","12",TRUE,FALSE
"1",21382,0.03,204,"0.5","1","0.5","3",FALSE,TRUE
"1",30989,0.05,48,"0.5","1","0.75","3",TRUE,TRUE
"1",18639,0.04,204,"0.5","1","0.75","3",TRUE,TRUE
"1",15275,-0.02,180,"0.75","0.75","0.25","12",TRUE,TRUE
"1",25716,0.04,180,"0.5","1","1","15",TRUE,FALSE
"1",40278,-0.09,240,"0.75","0.75","1","12",FALSE,TRUE
"1",13811,0.04,121,"0.75","0.75","1","6",FALSE,TRUE
"1",29505,0.05,144,"0.75","0.75","0.75","18",FALSE,FALSE
"1",37385,-0.03,240,"0.75","0.75","1","18",TRUE,FALSE
"1",19085,-0.08,240,"0.75","0.75","1","18",TRUE,FALSE
"1",40933,0.04,168,"0.5","1","0.5","12",TRUE,TRUE
"1",52692,0.04,156,"1","0.5","0.25","12",TRUE,TRUE
"1",35906,-0.03,240,"0.5","1","0.25","9",TRUE,FALSE
"1",17194,-0.11,240,"0.75","0.75","1","12",FALSE,FALSE
"1",35016,-0.1,240,"0.75","0.75","0.75","18",TRUE,FALSE
"1",49013,0.05,96,"0.75","0.75","0.5","9",FALSE,FALSE
"2",39932,0.05,72,"1","0.5","0.25","3",FALSE,FALSE
"2",53232,0.06,72,"1","0.5","0.75","15",TRUE,TRUE
"2",15867,0.05,108,"1","0.5","0.25","6",FALSE,TRUE
"2",39850,0.06,120,"1","0.5","0.25","15",TRUE,FALSE
"2",54297,0.07,156,"0.75","0.75","1","6",TRUE,FALSE
"2",40698,0.05,72,"0.5","1","1","9",FALSE,TRUE
"2",58346,0.05,72,"0.5","1","1","9",FALSE,FALSE
"2",38157,0.06,27,"1","0.5","0.75","12",TRUE,FALSE
"2",51393,0.06,84,"1","0.5","1","15",FALSE,FALSE
"2",13786,0.05,36,"1","0.5","1","9",FALSE,FALSE
"2",44575,0.06,108,"0.75","0.75","1","6",TRUE,TRUE
"2",43572,0.06,132,"0.5","1","1","9",TRUE,TRUE
"2",29160,0.05,72,"0.75","0.75","0.25","9",TRUE,TRUE
"2",52289,0.05,48,"1","0.5","0.75","9",FALSE,FALSE
"2",18639,0.04,48,"0.75","0.75","0.75","9",FALSE,TRUE
"2",50998,0.06,84,"0.75","0.75","0.25","3",TRUE,FALSE
"2",19364,0.06,84,"1","0.5","0.25","18",TRUE,FALSE
"2",28130,0.04,96,"1","0.5","0.25","6",FALSE,TRUE
"2",11700,0.05,144,"1","0.5","0.25","3",TRUE,TRUE
"2",45192,0.05,48,"0.5","1","0.75","9",FALSE,FALSE
"2",51136,0.04,60,"0.5","1","1","3",FALSE,TRUE
"2",27425,0.05,36,"0.75","0.75","1","18",FALSE,FALSE
"2",41480,0.04,12,"0.75","0.75","1","6",FALSE,TRUE
"2",36602,0.04,48,"0.5","1","0.25","15",FALSE,TRUE
"2",53661,0.05,96,"0.75","0.75","0.75","6",FALSE,FALSE
"2",19456,0.05,60,"1","0.5","0.5","6",TRUE,TRUE
"2",17312,0.05,108,"1","0.5","0.25","9",TRUE,FALSE
"2",37073,0.05,36,"0.75","0.75","1","18",FALSE,TRUE
"2",55977,0.04,41,"1","0.5","0.75","15",FALSE,TRUE
"2",31507,0.05,132,"1","0.5","0.25","9",FALSE,FALSE
"2",25107,0.05,72,"0.5","1","1","3",FALSE,TRUE
"2",38499,0.05,144,"1","0.5","0.25","3",FALSE,FALSE
"2",22394,0.05,108,"1","0.5","0.25","6",FALSE,FALSE
"2",26664,0.05,36,"1","0.5","0.5","9",TRUE,TRUE
"2",22734,0.04,60,"0.75","0.75","0.75","6",FALSE,TRUE
"2",43179,0.07,84,"1","0.5","1","9",TRUE,TRUE
"2",41202,0.06,120,"1","0.5","0.75","12",FALSE,FALSE
"2",26135,0.05,48,"0.5","1","0.5","9",TRUE,TRUE
"2",31333,0.06,12,"1","0.5","1","18",TRUE,TRUE
"2",52876,0.05,60,"1","0.5","1","3",FALSE,FALSE
"2",24499,0.04,48,"0.5","1","0.5","12",FALSE,TRUE
"2",31297,0.05,60,"1","0.5","0.5","6",FALSE,TRUE
"2",27361,0.06,144,"1","0.5","0.25","15",FALSE,FALSE
"2",43691,0.06,36,"0.75","0.75","1","12",TRUE,FALSE
"2",46555,0.06,108,"0.5","1","0.25","15",TRUE,TRUE
"2",22515,0.05,48,"0.75","0.75","0.5","18",FALSE,TRUE
"2",38627,0.04,48,"0.5","1","0.5","6",FALSE,TRUE
"2",14695,0.05,48,"0.5","1","0.75","3",FALSE,FALSE
"2",36619,0.05,168,"0.5","1","0.25","3",FALSE,FALSE
"2",23566,0.05,108,"0.5","1","0.75","18",FALSE,FALSE
"2",37752,0.04,108,"0.75","0.75","0.25","6",FALSE,TRUE
"2",45938,0.06,24,"0.75","0.75","1","18",TRUE,TRUE
"2",22609,0.05,72,"1","0.5","0.75","18",FALSE,FALSE
"2",47829,0.07,84,"0.75","0.75","0.5","15",TRUE,FALSE
"2",58956,0.06,72,"0.5","1","1","18",TRUE,FALSE
"2",43500,0.06,120,"0.5","1","0.5","6",TRUE,FALSE
"2",24888,0.07,84,"0.75","0.75","1","9",TRUE,FALSE
"2",54075,0.05,72,"0.5","1","0.25","15",TRUE,TRUE
"2",44169,0.04,36,"0.5","1","1","12",FALSE,TRUE
"2",45680,0.05,24,"1","0.5","1","9",TRUE,TRUE
"2",42538,0.04,96,"1","0.5","0.75","18",FALSE,TRUE
"2",15245,0.07,108,"1","0.5","0.75","12",TRUE,TRUE
"2",17650,0.05,72,"1","0.5","0.5","3",FALSE,FALSE
"2",21656,0.05,48,"1","0.5","0.75","6",TRUE,TRUE
"2",23459,0.06,36,"1","0.5","1","15",TRUE,FALSE
"2",51740,0.06,108,"0.5","1","0.75","12",TRUE,TRUE
"2",42535,0.04,39,"0.75","0.75","1","9",FALSE,TRUE
"2",18821,0.05,36,"1","0.5","0.25","12",TRUE,FALSE
"2",21559,0.07,132,"0.75","0.75","0.75","15",TRUE,FALSE
"2",20466,0.05,108,"0.75","0.75","0.25","3",TRUE,TRUE
"2",15867,0.05,132,"0.5","1","0.25","18",TRUE,FALSE
"2",49848,0.07,180,"0.75","0.75","1","12",FALSE,FALSE
"2",52920,0.06,108,"0.5","1","0.75","12",TRUE,FALSE
"2",30538,0.05,84,"0.75","0.75","0.25","12",FALSE,FALSE
"2",23517,0.05,144,"0.5","1","0.5","9",FALSE,FALSE
"2",56761,0.05,72,"1","0.5","0.5","9",FALSE,FALSE
"2",29855,0.04,48,"0.5","1","0.25","3",FALSE,TRUE
"2",23914,0.07,168,"0.75","0.75","1","9",TRUE,FALSE
"2",34854,0.06,96,"0.75","0.75","0.75","3",FALSE,FALSE
"2",17285,0.05,36,"0.5","1","0.5","12",TRUE,TRUE
"2",32645,0.05,36,"0.5","1","0.75","3",TRUE,TRUE
"2",21959,0.06,132,"0.75","0.75","0.75","9",TRUE,TRUE
"2",28024,0.05,84,"1","0.5","0.25","9",FALSE,FALSE
"2",42136,0.05,12,"1","0.5","1","15",TRUE,TRUE
"2",46768,0.06,96,"1","0.5","0.75","12",TRUE,TRUE
"2",33488,0.08,108,"1","0.5","0.75","6",TRUE,FALSE
"2",51108,0.06,144,"1","0.5","0.25","3",TRUE,FALSE
"2",15795,0.06,60,"1","0.5","1","12",FALSE,FALSE
"2",15989,0.05,12,"0.75","0.75","0.5","9",TRUE,TRUE
"2",56348,0.05,60,"0.5","1","0.5","6",TRUE,TRUE
"2",36138,0.06,24,"1","0.5","0.75","18",TRUE,TRUE
"2",21364,0.06,156,"0.5","1","0.5","9",TRUE,FALSE
"2",24363,0.04,48,"0.5","1","0.25","15",FALSE,TRUE
"2",23795,0.06,108,"1","0.5","0.5","18",FALSE,FALSE
"2",28531,0.06,120,"0.75","0.75","1","9",FALSE,TRUE
"2",56884,0.05,72,"0.5","1","1","18",TRUE,TRUE
"2",34534,0.05,84,"0.75","0.75","0.5","15",FALSE,FALSE
"2",29633,0.06,60,"1","0.5","0.5","18",TRUE,TRUE
"2",21838,0.05,110,"0.75","0.75","0.75","15",FALSE,TRUE
"2",26202,0.06,180,"0.5","1","1","15",FALSE,FALSE
